id,date,post_url,type,title,body,caption,tag0,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,tag13,tag14,@photo0,@photo1,@photo2,@inlinePhoto0,@inlinePhoto1,@inlinePhoto2,@inlinePhoto3,@inlinePhoto4,@inlinePhoto5,@inlinePhoto6,@inlinePhoto7,@inlinePhoto8,@inlinePhoto9,@inlinePhoto10,@inlinePhoto11,@inlinePhoto12,@inlinePhoto13,@inlinePhoto14,@inlinePhoto15,@inlinePhoto16,@inlinePhoto17,@inlinePhoto18,@inlinePhoto19
44710814143,2013-03-06 16:16:00 GMT,http://ifthisthenth-ey.tumblr.com/post/44710814143/it-wont-be-released-in-theatres-or-on-dvd-the,photo, , ,… It won’t be released in theatres or on DVD. The TinyPass ticket is good for 24 hours. The film will be streaming online at larryclark.com/marfagirl FOREVER.        (via LARRY CLARK | Marfa Girl (2012) | LARRYCLARK.COM)    ,culture,film,art,larry clark,marfa,technology,streaming,sharing, , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj8yjymrMH1s75lgto1_250.jpg, , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:MarfaGirl_LarryClark-13356.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:MarfaGirl_LarryClark-10301.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:MarfaGirl_LarryClark-01090.jpg, , , , , , , , , , , , , , , , , 
44710224432,2013-03-06 16:04:25 GMT,http://ifthisthenth-ey.tumblr.com/post/44710224432/via-ti-is-mad-for-balenciaga-aw-13-barbed-wire,photo, , ,(via TI IS MAD FOR: BALENCIAGA AW 13 BARBED WIRE CUFF | AnOther | Reader),fashion,androgeny,masculine,tough, , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj8xzdm2aM1s75lgto1_500.png, , , , , , , , , , , , , , , , , , , , , , 
44707433343,2013-03-06 15:01:17 GMT,http://ifthisthenth-ey.tumblr.com/post/44707433343/this-way-of-looking-at-facebook-allows-us-to-break,quote, , , ,technology,facebook,google,apple,empire, , , , , , , , , , ,none,none,none, , , , , , , , , , , , , , , , , , , , 
44707128525,2013-03-06 14:53:49 GMT,http://ifthisthenth-ey.tumblr.com/post/44707128525/via-the-sun,photo, , ,(via THE SUN),fashion,age, , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj8upqsHoG1s75lgto1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , 
44649021468,2013-03-05 20:55:34 GMT,http://ifthisthenth-ey.tumblr.com/post/44649021468/even-bruce-sterling-has-a-tumblr-blog-im-hard,photo, , ,Even Bruce Sterling has a Tumblr blog…  *I’m hard put to believe this is the “world’s first” since a “symposium” could be pretty much anything but this one is supported by Tumblr itself and hey if I were anywhere near Brooklyn I’d go. *By the way I have a tumblr for those who haven’t suffered enough from the blog. http://brucesterling.tumblr.com/ http://hyperallergic.com/tumblrart/ “Hyperallergic and Tumblr have joined forces to present “The World’s First Tumblr Art Symposium.” This project which is part discussion and part exhibition explores the fast evolving artistic landscape of Tumblr one of the world’s leading social media and blogging platforms. ” “Over the last few years artists have been gravitating to Tumblr as an open and welcoming platform for artists and the art community” says Hrag Vartanian editor-in-chief of the Brooklyn-based Hyperallergic art blogazine. “The types of art projects being created on Tumblr are diverse and growing by the day so we felt it was time to have a discussion about the art community on Tumblr and how they are impacting art making today.” ” “This is an exciting context for art on Tumblr” says Tumblr Arts Evangelist (((swell job title))) Annie Werner “what was once floating out into the ether is now constructed in an official curatorial format. It’s an amazing experience for artists using the platform as a medium — we hope to see only more of it.” “The one-day event on Saturday March 9 which coincides with Armory Art Week in New York will feature an exhibition and function as a forum for work to be discussed shared liked uploaded and critiqued. “Why is Tumblr a medium that is increasingly being used by artists? What does Tumblr contribute to the creative process? These and many other questions will be explored during the March 9 evening conference that invites artists writers curators art enthusiasts and others to discuss the wondrous world of art on Tumblr. “The Tumblr Art Symposium came about after an important essay published last year by Hyperallergic writer Ben Valentine “Tumblr as Art” started asking questions about Tumblr and what it means for art. Tumblr he wrote “creates an issue: sustained attention on a single work is hard to come by causing a devaluing of authorship.” While creating a “completely new type and scale of engagement for the average viewer.” These are new conditions for art but they are also challenges that artists love. “An Active Dialogue “Among the invited speakers and panels for The World’s First Tumblr Art Symposium are pioneering net artist G. H. Hovagimyan who will discuss Tumblr’s relationship with early net art the duo behind Eco Art Tech (Leila Nadir and Cary Peppermint) who will explore the environmental ecology of Tumblr and social media and curator Christiane Paul who wrote the important book Digital Art….” (via Tumblr Art Symposium | Beyond The Beyond | Wired.com),technology,tumblr,art,people,influencer, , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj7gsmKxt91s75lgto1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , 
44616976781,2013-03-05 13:34:01 GMT,http://ifthisthenth-ey.tumblr.com/post/44616976781/why-the-facebook-and-apple-empires-are-bound-to,quote, , , ,technology,history,interdisciplinarity,apple,facebook,google, , , , , , , , , ,none,none,none, , , , , , , , , , , , , , , , , , , , 
44616958332,2013-03-05 13:33:24 GMT,http://ifthisthenth-ey.tumblr.com/post/44616958332/via-why-the-facebook-and-apple-empires-are-bound,photo, , ,(via Why the Facebook and Apple empires are bound to fall | Technology | The Observer),technology,apple,facebook,business,forecast, , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj6wboPnyp1s75lgto1_500.jpg, , , , , , , , , , , , , , , , , , , , , , 
44616920126,2013-03-05 13:32:13 GMT,http://ifthisthenth-ey.tumblr.com/post/44616920126/the-internet-has-done-a-terrific-job-empowering,quote, , , ,technology,communication,social media,sharing,snapchat, , , , , , , , , , ,none,none,none, , , , , , , , , , , , , , , , , , , , 
44616864257,2013-03-05 13:30:00 GMT,http://ifthisthenth-ey.tumblr.com/post/44616864257/via-the-cobra-shop,photo, , ,(via the cobra shop)                                                                                          ,fashion,youth,hipster, , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj6w6px4BA1s75lgto1_1280.jpg, , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mjfapniOQK1r2ageqo1_250.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mjfamoiKfM1r2ageqo1_250.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mjfadmjUUZ1r2ageqo1_250.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mjfab3XaD61r2ageqo1_250.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mjbn2qgdlU1r2ageqo1_250.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mjbmx8RaWR1r2ageqo1_250.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mjbmudZxlx1r2ageqo1_500.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mjbmnv359r1r2ageqo1_250.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj86gmIVAa1r2ageqo1_250.png,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_miynmiesdR1r2ageqo1_250.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_miynj37B7X1r2ageqo1_250.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_miyng1CxTc1r2ageqo1_250.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_miynalwiNW1r2ageqo1_250.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_miyn2tmz1v1r2ageqo1_500.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_miymmd5PfC1r2ageqo1_250.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_miye20RGy21r2ageqo1_250.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_miydunCBBs1r2ageqo1_250.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_miydsf49wp1r2ageqo1_250.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_miydlaSvlt1r2ageqo1_250.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_miy8crn3GY1r2ageqo1_250.jpg
44616843729,2013-03-05 13:29:00 GMT,http://ifthisthenth-ey.tumblr.com/post/44616843729/cobra-snake-is-young-making-money-and-still-using,photo, , ,Cobra Snake is young making money and still using coupons   Mark Hunter (a.k.a. the Cobra Snake with Karl Lagerfeld left) grew up in L.A. and went to Santa Monica High School. But your average 20-something he is not. Some would describe the 24-year-old as the definitive photographer of hipster culture worldwide. Getting his start as an assistant to Shepard Fairey the young photographer quickly became immersed in the creative worlds of haute couture and club kids. He has met partied with and photographed celebrities. Now he works alongside them and considers many of them his friends. On his website where he sells his photos and clothing he has posted a tribute to DJ AM — with photos of the deejay smiling working and hanging out. And although he’s quiet about the topic of Adam Goldstein he dishes about just about anything else — except how much he earns from taking photographs of other people. Hunter chatted with us about his dream life what he’s wearing and what’s next:    When’s your birthday? July 21 1985 Your sign?I’m on the cusp but I’m a Cancer. You’re very young and yet you’ve achieved a lot. Do you already feel as if you’ve seen and done it all?No way. I’m just beginning. I’ve got so many other cool things I’m trying and working on. I’m really excited about life.Can you talk about those cool things you’re working on?One is that I’m working with RVCA [the surf and skateboard line] and we’re doing a collection with pieces of clothing that I designed. What kind of clothes? Men’s? Women’s?Fun button-ups crazy jeans. It’s good for everyone. It’s wild and crazy like me. Speaking of clothes it’s been said that you dress badly and that you will wear absolutely anything. Why is that?I’m so aware of fashion and trends. I’ve photographed New York Fashion Week Paris Fashion Week and other fashion-type things. I digest all that and I just do whatever I want. Is there anything you wouldn’t wear?No. I find irony in everything. I’ve worn Ed Hardy on occasion. It was my Halloween costume. I wear Crocs out. I get made fun of for that. What are you wearing right now?Right now I’m about to go to Hurricane Harbor or Raging Waters — whichever one has better coupons. So I’m getting my beach look on. I’m pretty sure you are doing fairly well financially. You still use coupons?I love coupons. What are your dreams?To continue to be creative and sort of push the boundaries. This whole thing has been ridiculous for me. I got into meetings with big corporate companies and I’m on the agenda as “Cobra Snake.” It’s crazy. Cory Kennedy. You helped her get her start. What made her stand out among models/subjects?She has amazing personal style — mixing things you would never think could work and she makes them look great. Along with her carefree personality. She is a very magical person. And what about your beginnings. How did you get started in your business?I was working for Shepard Fairey for a couple of years as his assistant. He was introducing me to a lot of cool parties and art events. Events where Bjork would be deejaying and things like that. I recognized that this is special so I would take pictures. People would say things to me like “Hey I didn’t bring my digital camera tonight. Can you e-mail me some pictures you took?” So I would e-mail the photos. Eventually I set up a website called Polaroid Scene. What kind of camera do you use?I never talk about my camera. Everyone has been trying to rip me off. Do you have a work routine? Things you do to get yourself ready?It’s hard because I’m preparing myself for many different climates and I never know what I’m getting myself into. I’ll do a keys wallet cellphone check. Camera extra batteries. Favorite drink?Beer. Do you have a favorite night club?Not really. Cinespace in Hollywood. Talk about club culture. How has it changed since you’ve been photographing it?It continues to evolve. Kids are finding the same music off blogs. Kids in Australia can listen to the same music they do here in L.A. because of the Internet. It’s a crazy international party scene. You’re from L.A. Like many photographers and other creative artists did you ever do the bi-coastal thing splitting time between here and New York?Yeah I shared an apartment with Steve Aoki in New York for about two years. For a while I focused a lot of energy on building a fan base in New York. Now it’s more international cities. You’re all over the world now. What’s your favorite city?I like Sydney. I like Paris. I like Tokyo. It’s so hard for me to pick. I’ve gone to Argentina with Toms Shoes and did a shoe drop. Giving shoes to those who don’t have them. It’s not always about partying. Do you photograph bat mitzvahs and bar mitzvahs?Yes. Also weddings and birthday parties and Sweet 16s. How many assistants do you have? I have an amazing team of about 10 people that help me with everything. From running the Cobra Shop my online store to helping with photo shoots art shows and castings. We also go on team hikes and bike rides. ,fashion,technology,youth,hipster, , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj6w5pxfUM1s75lgto1_1280.jpg, , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:6a00d8341c630a53ef0120a5990b61970c-320wi,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:6a00d8341c630a53ef0120a5422d02970b-320wi, , , , , , , , , , , , , , , , , , 
44616598769,2013-03-05 13:21:58 GMT,http://ifthisthenth-ey.tumblr.com/post/44616598769/tenth-grade-tech-trends,text,Tenth Grade Tech Trends,Instagram Looking at her Instagram feed I noticed that the vast majority of photos were of people – not beautiful views objects or experiences. This is instark contrast to what the people I follow on Instagram take photos of and very analogous to the photos that appear in my Facebook Newsfeed.  Facebook She mentioned that she tries to visit Facebook as infrequently as possible. “It’s addicting” she bemoaned “you end up getting lost in it and I don’t like that.” I found this perspective interesting. Facebook is clearly doing a good job delivering relevant content yet its users (at least this one) feel poorly when they use the service. Related she mentioned that she only visits Facebook after her Instagram Feed updates have been exhausted.  Instant Message While much of my childhood was spent instant messaging on AIM and then Facebook Chat my sister says she and her friends rarely IM with each other. “When you go on Facebook Chat the people you don’t want to talk to are always the ones who immediately chat with you.” Most of my sister’s friends’ post-school communication takes place on iOS apps such as iMessage and Snapchat. Though she did say that they use Facebook Message fairly often as a way to asynchronously send each other notes (in other words email for adolescents)…My sister couldn’t even remember her Gmail password when I recently sent her something that’s how infrequently she uses email right now. That’s bound to change soon.  Snapchat My sister maintains that Snapchat is up there with Instagram in terms of usage amongst her peers. Her exemplary use case was a moment that she captured in the airport of a funny looking man who was snoozing in an awkward position. It’s the type of thing that you want to share with somebody but it’s insignificance would make it awkward in a text or status update. “It’s a way to connect with friends when you don’t really have anything to say.” Or in my words if traditional messaging is functional — communicating for a purpose; “What time do you want to meet for the movie?” — Snapchat is the opposite whatever that is.  Tumblr Surprisingly I found my sister’s insights on Tumblr most interesting. First off she described Tumblr as a photo service: “It’s photos only.” I mean she knew that it supported text posts — after I cried “You know it’s a blogging platform right?!” — but couldn’t remember a time when she saw anything but a photo in her Dashboard. Second despite knowing many active Tumblr users she said she didn’t know anyone who actually posted on the service. Rather she said the majority of her friends merely consumed content with a tiny minority reblogging stuff that reflected who they wanted to be (more on that later). Third she said most of her friends stopped using the service once they reached high school: “Tumblr is mostly middle schoolers. Especially hipsters. They just reblog stuff.” (Note: we’re from Santa Monica and my sister would be considered “hipster” by Northeast standards.) Finally whereas Instagram is a place you follow “celebrities and bands” she mentioned that on Tumblr her friends follow people who they aspire to be. Cobra Snake was her quintessential example of the type of Tumblr user that is idolized on the service. These “idols” are the ones who post most of the content (photos) on Tumblr content that is then reblogged by kids who aspire to be what the photos represent. Twitter She had almost nothing to say about Twitter because she didn’t know anyone in high school that used it. “Nobody uses it. I know you love it but I don’t get it. I mean I guess a a few kids use it but they’re all the ones who won’t shut up in class who always think they have something important to say.” (Note: that was me in high school unfortunately.) For me Twitter is predominantly a link discovery service — admittedly that is a simplified view but it’s helpful for these purposes — so I followed-up on her Twitter comments by asking where she discovers links. “What do you mean?” She couldn’t even understand what I was asking. I rephrased the question: “What links do you read? What sites do they come from? What blogs?” I don’t read links. I don’t read blogs. I don’t know. You mean like funny videos on Facebook? Sometimes people post funny links there. But I’m not really interested in anything yet like you are. She didn’t know what BuzzFeed was and doesn’t visit fashion blogs! (Of course the older brother thinks that would be a given.) I was floored., ,technology,social media,youth,sharing, , , , , , , , , , , ,none,none,none, , , , , , , , , , , , , , , , , , , , 
44616345605,2013-03-05 13:13:38 GMT,http://ifthisthenth-ey.tumblr.com/post/44616345605/via-tenth-grade-tech-trends-my-survey-data-says,photo, , ,(via Tenth Grade Tech Trends: My survey data says says rumors of Facebook demise exaggerated but Snapchat and Instagram real garry’s posthaven) That’s where YC startup Survata came in. With their help I surveyed 1038 people in two groups — those aged 13-18 (546 responses) and 19-25 (492 responses) and asked which services they used regularly (defined by several hours per week or more multiple answers OK). Survata cofounder Aaron Wenger noted: “Usage levels were higher among 13-18yr olds than 19-25yr olds for every social network.  The biggest differences were for Snapchat (13% for 13-18yr olds vs 4% for 19-25yr olds) and Instagram (21% vs 11%).”  This confirms Josh’s observation that there is some significant usage among the younger generation — particularly among high-school age teenagers. Whether they continue to use it as they mature get email addresses and enter the workforce will be an interesting thing to watch.  It turns out Facebook’s doing just fine with the kids these days — in fact slightly more of the younger demographic reported using it regularly. But perhaps most impressive was Tumblr topping the list at #1 with 59% of respondents saying they used it regularly. Survata showed my question as a content survey-wall to people throughout the United States — respondents were slightly female skewed (60% vs. 40% dudes) — and they appeared on blogs and content providers like Hyperink. Perhaps the most heartening observation from the Snapchat/Instagram phenomenon is that new social behaviors can and will happen.,technology,social media,data,sharing,youth,instagram,snapchat,tumblr,twitter,facebook, , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj6veqZnPJ1s75lgto1_1280.png, , , , , , , , , , , , , , , , , , , , , , 
44616168488,2013-03-05 13:07:48 GMT,http://ifthisthenth-ey.tumblr.com/post/44616168488/tumblr-is-facebook-2-0,text,Tumblr is Facebook 2.0,Pop quiz: what is the favorite social networking site of Americans under age 25? If you guessed Facebook you are way behind the eight-ball because Tumblr now enjoys more regular visits from the youth of America… Tumblr actually became huge because it is the anti-blog. What is the No. 1 reason that people quit blogging? Because they can’t find and develop an audience. This has been true of every blogging platform ever made. Conversely blogs that do find an audience tend to keep adding that type of content. This simple philosophy boils down to the equation: Mo’ pageviews = mo’ pages. But Tumblr does not conform to this calculus and the reason is that a large percentage of Tumblr users actually don’t WANT an audience. They do not want to be found except by a few close friends who they explicitly share one of their tumblogs with. Therefore Tumblr’s notoriously weak search functionality is A-OK with most of its user base. Tumblr provides its users with the oldest privacy-control strategy on the Internet: security through obscurity and multiple pseudonymity. Its users prefer a coarse-grained scheme they can easily understand over a sophisticated fine-grained privacy control — such as Facebook provides — that requires a lot of time and patience. To quote Sweet Brown Ain’t nobody got time for that. Tumblr proves that the issue is less about public vs. private and more about whether you are findable and identifiable by people who actually know you in real life… the fact that Tumblr offers full animated gif support is crucial as a differentiator from the static environs of Facebook Twitter Instagram and even Pinterest. Ten seconds of reaction shot — or sex act — make a big difference in expressive power. Also gifs are far easier to view on mobile devices than video and so far the big content owners have made little effort to stamp them out via DMCA.  Does this sound familar? Teenagers amusing images sharing only with trusted friends? In some ways Tumblr is actually Facebook 2.0! As Facebook has become a real-life social network infested with parents co-workers ex-friends and people you barely know Tumblr has become the place where young people express themselves and their ACTUAL INTERESTS with their ACTUAL FRIENDS.  And Tumblr is growing — it’s now one of the top 10 websites in the United States with 20 billion pageviews a month. The tremendous user engagement is enabling the company to quietly and discreetly build a powerful Interest Graph of things its users actually like and want to share. Tumblr still has a long road ahead with monetization but the Interest Graph will be crucial to making sure anything Tumblr does is targeted and relevant to its users. It’s important to note that Tumblr is not replacing Facebook; it’s merely siphoning off some authentic liking and sharing especially among young Americans. Facebook needs to exist because it’s holding down the Mom siblings and lame friends part of a person’s social life — the “public-private” life if you will. As long as Mom sees you on Facebook occasionally she isn’t going to think to look for you on another site… which paradoxically frees young users to act out on a stage that seems more private to them despite being on the open web., ,technology,tumblr,facebook,privacy,sharing,youth,teenagers, , , , , , , , ,none,none,none, , , , , , , , , , , , , , , , , , , , 
44580244896,2013-03-05 00:48:41 GMT,http://ifthisthenth-ey.tumblr.com/post/44580244896/via-slideshow-bottega-veneta-spring-2013,photo, , ,(via Slideshow: Bottega Veneta Spring 2013 | Artinfo),fashion, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj5kmisjtY1s75lgto1_250.jpg, , , , , , , , , , , , , , , , , , , , , , 
44574423570,2013-03-04 23:36:00 GMT,http://ifthisthenth-ey.tumblr.com/post/44574423570/bulletproof-skin-made-from-spider-silk-proteins,photo, , ,bulletproof skin made from spider silk proteins and human skin cells  as a reflection on the social political ethical and cultural issues surrounding the concept of safety dutch artist jalila essaidi has created a new tissue able to repel a moving bullet. The post bulletproof skin made from spider silk proteins and human skin cells appeared first on designboom. http://bit.ly/13BhFli,designboom,material,lara db, , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj5br3yIlE1s75lgto1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , 
44568595552,2013-03-04 22:24:00 GMT,http://ifthisthenth-ey.tumblr.com/post/44568595552/augmented-reality-laser-guides-for-playing-pool,photo, , ,augmented reality laser guides for playing pool  working from a ceiling mounted camera the augmented laser guide system is capable of ball cue and table detection for easy learning and move prediction. The post augmented reality laser guides for playing pool appeared first on designboom. http://bit.ly/162JZw4,designboom,technology,rodrigo db, , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj5br1s8uO1s75lgto1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , 
44562806113,2013-03-04 21:12:00 GMT,http://ifthisthenth-ey.tumblr.com/post/44562806113/michelle-williams-in-burberry-jennifer-lawrence,photo, , ,Michelle Williams in Burberry Jennifer Lawrence in Lanvin and More We know. The Oscars–and its many parties–were this week’s big celebrity style event. But it wouldn’t be fair to ignore this week’s other red carpets (and front rows). From Dior’s most elegant attendees to an amazing Jennifer Lawrence Lanvin dress you probably haven’t seen yet click through for this week’s 10 best dressed excluding the Oscars. Continue reading »  http://bit.ly/ZWPIiV,Fashionista,celebrity,fashion,Dhani Ma, , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj5bqx4KQs1s75lgto1_250.jpg, , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:ZWPGaN, , , , , , , , , , , , , , , , , , , 
44559213603,2013-03-04 20:25:46 GMT,http://ifthisthenth-ey.tumblr.com/post/44559213603/hussein-chalayan-fall-2013,photo, , , Hussein Chalayan Fall 2013 ,fashion, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mizzuiteZT1s1szpho1_500.gif, , , , , , , , , , , , , , , , , , , , , , 
44557554728,2013-03-04 20:02:00 GMT,http://ifthisthenth-ey.tumblr.com/post/44557554728/netflix-data-and-puppets-andrew-leonard-for-salon,photo, , ,Netflix data and puppets Andrew Leonard for Salon fears what might come of the creative process if movies are based on algorithms and data and that we might turn into puppets.  For years Netflix has been analyzing what we watched last night to suggest movies or TV shows that we might like to watch tomorrow. Now it is using the same formula to prefabricate its own programming to fit what it thinks we will like. Isn’t the inevitable result of this that the creative impulse gets channeled into a pre-built canal?  Because tastes never change? We don’t have any choice but to watch what is handed to us? Will creators stop making things that go against the norm? Leonard concludes with us stuck in a trance in front of our televisions.  The companies that figure out how to generate intelligence from that data will know more about us than we know ourselves and will be able to craft techniques that push us toward where they want us to go rather than where we would go by ourselves if left to our own devices. I’m guessing this will be good for Netflix’s bottom line but at what point do we go from being happy subscribers to mindless puppets?  Again the assumption is that we have no say in the matter. But when a company or service suggests that we buy or watch something we don’t have to follow. Netflix in particular thrives by providing a service that shows us what we think we might want to watch from a selection of thousands of options. Part of that algorithm depends on our own movie ratings and preferences. If Netflix offers poor suggestions you can leave the service. Yeah. You can stop paying 8 bucks a month. Let’s turn it around. What if Netflix analyzed viewing data not to offer their best viewing suggestions or to make shows and movies that people like but to expand people’s viewing windows? Let’s say that the data shows that you watch a lot of “witty critically acclaimed comedies” so Netflix suggests you watch more “romantic dramas” to make you more well-rounded. Are you a mindless puppet if you take the suggestion even if you end up hating the movie? Are you a mindless puppet if you ignore the suggestion and continue watching what you know you like? From the production perspective it makes sense to try to make something a lot of people like. From the consumer perspective we still get to decide what we want to spend our money on. It’s good to be concerned about how companies use personal data. Data privacy ownership and ethics are important issues but it shouldn’t mean a fear of all things data. http://bit.ly/15t22dU,FlowingData,data,Nathan Yau,tv,tech, , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj5b1xKiHp1s75lgto2_r1_1280.jpg, , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:WDPkTL, , , , , , , , , , , , , , , , , , , 
44553111219,2013-03-04 18:48:00 GMT,http://ifthisthenth-ey.tumblr.com/post/44553111219/chlo-fall-2013-because-a-coat-is-the-ultimate,photo, , ,Chloé Fall 2013: Because a Coat Is the Ultimate Fall Investment The coats. It was all about the coats. For Fall 2013 Chloé’s Clare Waight Keller channeled a school girl in the most rebellious sense. In her show notes the list of inspirations read “night buses independent spirit bare legs dorm rooms…tough girls” and so on. The references were fairly literal: Duffle coats a red and black pinafore and plenty of white-collar shirts. This girl was most certainly taking utility dressing into her own hands—a good thing obviously. But the coats… the coats were on another level. Continue reading » http://bit.ly/VuXgL5,Fashionista,fashion,Lauren Sherman, , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj5b1v1JIJ1s75lgto1_250.jpg, , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:VuXh1q, , , , , , , , , , , , , , , , , , , 
44549212132,2013-03-04 17:36:00 GMT,http://ifthisthenth-ey.tumblr.com/post/44549212132/the-transforming-landscape-of-silicon-valley,photo, , ,the transforming landscape of silicon valley gensler’s release of two renderings for the NVIDIA headquarters is the latest in a series of large-scale campuses in the burgeoning architectural hotspot. The post the transforming landscape of silicon valley appeared first on designboom. http://bit.ly/YMfup4,designboom,architecture,tech, , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj40jgGRgl1s75lgto1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , 
44547674283,2013-03-04 17:06:50 GMT,http://ifthisthenth-ey.tumblr.com/post/44547674283/via-floating-islands-by-ab-concrete-design,photo, , ,(via floating islands by AB concrete design), , , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mj5bjfrfSo1s75lgto1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , 
