item,id,date,post_url,type,title,body0,body1,body2,body3,body4,body5,body6,body7,body8,body9,body10,body11,body12,body13,body14,body15,body16,body17,body18,body19,body20,body21,body22,body23,body24,caption0,caption1,caption2,caption3,caption4,caption5,caption6,caption7,caption8,caption9,caption10,caption11,caption12,caption13,caption14,caption15,caption16,caption17,caption18,caption19,caption20,caption21,caption22,caption23,caption24,tag0,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,tag13,tag14,@photo0,@photo1,@photo2,@photo3,@photo4,@photo5,@photo6,@photo7,@photo8,@photo9,@inlinePhoto0,@inlinePhoto1,@inlinePhoto2,@inlinePhoto3,@inlinePhoto4,@inlinePhoto5,@inlinePhoto6,@inlinePhoto7,@inlinePhoto8,@inlinePhoto9,@inlinePhoto10,@inlinePhoto11,@inlinePhoto12,@inlinePhoto13,@inlinePhoto14,@inlinePhoto15,@inlinePhoto16,@inlinePhoto17,@inlinePhoto18,@inlinePhoto19
273,44389752276,2013-03-02 19:26:00 GMT,http://ifthisthenth-ey.tumblr.com/post/44389752276/lida-baday-enlists-ranya-mordanova-for-its-spring,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,Lida Baday Enlists Ranya Mordanova for its Spring 2013 Campaign by Chris Nicholls,Refined Simplicity – The spring 2013 campaign from Canadian designer Lida Baday keeps it minimal with these slick images lensed by Chris Nicholls. With art direction by Diti Katona (Concrete Design Communications Inc.) model Ranya Mordanova sports the simple and sleek silhouettes of the new season in monochromatic hues. Styled by Rita Liefhebber the brunette appears nearly bare-faced with a sheared coif courtesy of beauty artist Simone Otis.,,,,,http://bit.ly/VVsb22, , , , , , , , , , , , , , , , , , ,fashion,ma, , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mj1so6bsa71s75lgto1_1280.jpg, , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:ZaCoXa,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:ZaCpdv,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:ZaCpdx,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:ZaCpdz,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:ZaCoXe,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:ZaCoXg, , , , , , , , , , , , , , 
272,44389748475,2013-03-02 19:26:00 GMT,http://ifthisthenth-ey.tumblr.com/post/44389748475/balmain-fall-2013-balls-to-the-wall-perhaps-its,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,Balmain Fall 2013: Balls to the Wall,Perhaps it's a good thing that Balmain creative director Olivier Rousteing is so young (he's 27). Because with youth comes fearlessness and Rousteing certainly showed no fear when it came to his fall 2013 collection for Balmain.,Continue reading ,,http://bit.ly/ZaCm1x, , , , , , , , , , , , , , , , , , , , ,fashionista,fashion, , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mj1so45M271s75lgto1_250.jpg, , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:ZaCoX4, , , , , , , , , , , , , , , , , , , 
271,44392755882,2013-03-02 20:07:33 GMT,http://ifthisthenth-ey.tumblr.com/post/44392755882/sheisthenewthing-haider-ackermann-autumn-winter,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,sheisthenewthing:,Haider Ackermann AUTUMN/WINTER 2013-14 READY-TO-WEAR, , , , , , , , , , , , , , , , , , , , , , , ,fashion, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mj1l72tI4P1qzdyyzo1_500.jpg, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
270,44396070887,2013-03-02 20:52:00 GMT,http://ifthisthenth-ey.tumblr.com/post/44396070887/maison-martin-margiela-fall-2013-just-subversive,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,Maison Martin Margiela Fall 2013: Just Subversive Enough,Margiela is a brand that was once known only to its cult followers: a select group of in-the-know avant-garde fashion devotees. Now thanks to an H&M collaboration and Kanye West's undying support (that crystal mask he's been performing in lately? Margiela obvi) the designer-less brand has the attention of the masses if not mass appeal.,But yesterday's fall collection had a bit of that too.,Continue reading ,http://bit.ly/13xisUb, , , , , , , , , , , , , , , , , , , , ,fashionista,fashion, , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mj1wnu0uOD1s75lgto1_250.jpg, , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:13xisUn, , , , , , , , , , , , , , , , , , , 
269,44404433152,2013-03-02 22:43:00 GMT,http://ifthisthenth-ey.tumblr.com/post/44404433152/meet-will-meet-will-new-to-the-mens-shop-at,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,Meet Will Meet Will new to the men's shop at OCNY! Name: William ThompsonHometown: Jersey City NJAstro sign: Sagittarius Currently obsessed with: Pop-Tarts and Coogi sweaters and cherieLast song I downloaded: Black Kid's Dream by Asaad When I was 13 I was wearing: Mecca hoodies white tees and Air ForcesAs a teenager I worshiped: Cam'ronWhat's on my nightstand right now: Klipsch speakersDream vacation: BelizeFavorite Pandora station: Dom Kennedy Favorite book: Sneaker Freaker Favorite place for coffee: Chatime for bubble tea (with extra bubbles please!!!)Favorite place for people-watching: The steps outside Jil SanderHome-cooked meal: Momma's corned beef stew with riceItems at OC that I most covet: Anything Shaun Samsonhttp://bit.ly/ZOmSRy, , , , , , , , , , , , , , , , , , , , , , , , ,fashion,men, , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mj21p1oND21s75lgto1_400.jpg, , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:ZWokW1, , , , , , , , , , , , , , , , , , , 
268,44404490155,2013-03-02 22:44:00 GMT,http://ifthisthenth-ey.tumblr.com/post/44404490155/oc-x-pfw-carven-fw13-guillaume-henrys-perennial,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,OC x PFW: Carven FW13 Guillaume Henry's perennial good girl at Carven gets a little louche this fall judging by the stacked 80s cars at the back of the runway black zebra prints and headlight-printed silk dresses we saw at his show yesterday. Citing the notoriously jolie-laide actress Béatrice Dalle as an inspiration Guillaume steered his muse slightly to the left to fascinating effect. The Carven building blocks were absolutely there: flirty skirts casual party dresses great solid coats. But Dalle's Lolita influence was everywhere from the slouchy bathrobe styling to the undressed allure of a pink slip dress paired with opera-length gloves. References aside Carven continues to get the proportions just right: Guillaume knows that girls like their sweaters cropped and their skirts high-waisted. Coming soon to a stylish parking lot near you. Photos by Harry Carr | E-mail SISI@OPENINGCEREMONY.US to be notified when the FW13 collection arrives at OC!        http://bit.ly/ZOmVwT, , , , , , , , , , , , , , , , , , , , , , , , ,fashion,material,texture, , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mj21p4bQLv1s75lgto1_400.jpg, , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:ZWolcw,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:ZOmVwJ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:ZWom05,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:ZOmSRI,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:ZWom07,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:ZOmVwL,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:ZWolcA,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:ZOmSRN,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:ZWolcC,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:ZOmVwN,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:ZWom09,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:ZOmVwP,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:ZWoo83, , , , , , , 
267,44405379466,2013-03-02 22:56:42 GMT,http://ifthisthenth-ey.tumblr.com/post/44405379466/pow-pit-stop-great-to-be-back-by-cuv,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,pow pit stop great to be back. by cuv http://instagr.am/p/WXzcbgALVF/, , , , , , , , , , , , , , , , , , , , , , , , ,instagram, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mj22eivkiF1s75lgto1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
266,44405389427,2013-03-02 22:56:50 GMT,http://ifthisthenth-ey.tumblr.com/post/44405389427/two-audi-rs4-avants-paintball-guns-closed,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,Two #Audi #RS4 Avants. Paintball guns. Closed course. Need we say more? You'll want to find this video on #YouTube. Trust us. by audi http://instagr.am/p/WNww4WumNR/, , , , , , , , , , , , , , , , , , , , , , , , ,instagram, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mj22eqyEre1s75lgto1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
265,44405392468,2013-03-02 22:56:52 GMT,http://ifthisthenth-ey.tumblr.com/post/44405392468/hitting-the-slopes-with-an-audi-q5,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,Hitting the slopes with an #Audi #Q5… #carswithquattro (Pic via #AudiPolska) by audi http://instagr.am/p/VpsE7qumOE/, , , , , , , , , , , , , , , , , , , , , , , , ,instagram, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mj22esp3LQ1s75lgto1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
264,44405394488,2013-03-02 22:56:54 GMT,http://ifthisthenth-ey.tumblr.com/post/44405394488/still-shot-from-our-sb47-commercial-spot-have,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,Still shot from our #SB47 commercial spot… Have you seen it yet?! #AudiAfterDark #BraveryWins by audi http://instagr.am/p/VIRMQrumGe/, , , , , , , , , , , , , , , , , , , , , , , , ,instagram, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mj22evPorT1s75lgto1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
263,44406624522,2013-03-02 23:13:30 GMT,http://ifthisthenth-ey.tumblr.com/post/44406624522/via-when-cars-combine-with-fashion-designers,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,(via When Cars Combine with Fashion Designers | carbuzz.co.uk), , , , , , , , , , , , , , , , , , , , , , , , ,cars,collaboration,fashion, , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mj236i0L0H1s75lgto1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
262,44408820164,2013-03-02 23:43:34 GMT,http://ifthisthenth-ey.tumblr.com/post/44408820164/meesoohl-mario-ceroli-la-vague,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,meesoohl:, Mario Ceroli// La Vague, , , , , , , , , , , , , , , , , , , , , , , ,material,art,design, , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mizx1zm58x1ryoynqo1_1280.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mizx1zm58x1ryoynqo2_1280.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mizx1zm58x1ryoynqo3_1280.jpg, , , , , , , , , , , , , , , , , , , , , , , , , , , 
261,44409070377,2013-03-02 23:47:03 GMT,http://ifthisthenth-ey.tumblr.com/post/44409070377/krysuvik-balenciaga-fall-2013-hussein,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,krysuvik:,balenciaga fall 2013 / hussein chalayan spring 2013, , , , , , , , , , , , , , , , , , , , , , , ,fashion, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mj1su7HFBa1qfns40o1_500.png, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
260,44409099064,2013-03-02 23:47:27 GMT,http://ifthisthenth-ey.tumblr.com/post/44409099064/womensweardaily-yohji-yamamoto-rtw-fall-2013,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,womensweardaily:,Yohji Yamamoto RTW Fall 2013,Yohji Yamamoto started his fall show in plain black a buttoned-up shirt and skirt traced with white stitching almost like a raw pattern.  For More,,For all WWD.com's RTW coverage,, , , , , , , , , , , , , , , , , , , ,fashion, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mj1hdl7T311qa7p1yo1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
259,44409145329,2013-03-02 23:48:06 GMT,http://ifthisthenth-ey.tumblr.com/post/44409145329/thegoldbook-rodarte-fw-13-14,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,thegoldbook:,RODARTE FW 13.14 , , , , , , , , , , , , , , , , , , , , , , , ,fashion, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mi4g8hX7RC1s3u14po1_1280.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mi4g8hX7RC1s3u14po2_1280.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mi4g8hX7RC1s3u14po3_1280.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mi4g8hX7RC1s3u14po4_1280.jpg, , , , , , , , , , , , , , , , , , , , , , , , , , 
258,44421078846,2013-03-03 02:36:12 GMT,http://ifthisthenth-ey.tumblr.com/post/44421078846/8bitfuture-new-communication-standard-allows,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,8bitfuture:,New communication standard allows for data transfer through the human body.,A new communication standard developed by Microchip Technology allows secure bi-directional data transmission through a human body.,At this stage the technology uses a small device similar in size to a garage door opener which the user carries close to their body for example in a pocket. It then sits ready to transmit data through the body when the user touches a base unit which could for example be hooked up to a door handle. A secure key transmitted from the device in the users pocket and through their body into the door handle could then unlock the door.,One day it could be easy to see the technology built into a smartphone carried in a users pocket allowing a wireless link from the phone to a headset or for a file or virtual business card to be transmitted when shaking hands., , , , , , , , , , , , , , , , , , , , ,tech, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mj1pqrpMSM1qft3eko1_500.jpg, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
257,44421133106,2013-03-03 02:36:57 GMT,http://ifthisthenth-ey.tumblr.com/post/44421133106/wired-amazon-has-patented-a-system-that-pulls,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,wired:,Amazon has patented a system that pulls the pointer toward a link or button just the thing to help you click links - and buy products associated with those links., , , , , , , , , , , , , , , , , , , , , , , ,tech, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mj0ggpi6ev1r69k7do1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
256,44421245956,2013-03-03 02:38:31 GMT,http://ifthisthenth-ey.tumblr.com/post/44421245956/laughingsquid-reader-demographics-for-the-top,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,laughingsquid:,Reader Demographics for the Top 100 Blogs: How Laughing Squid Readers Stack Up, , , , , , , , , , , , , , , , , , , , , , , ,statistics, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mj09ioh0GP1qz4cuyo1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
255,44421322877,2013-03-03 02:39:32 GMT,http://ifthisthenth-ey.tumblr.com/post/44421322877/unionmetrics-this-week-in-social-analytics,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,unionmetrics:,,,This Week in Social Analytics on Tumblr | From ComScore's 2013 U.S. Digital Future in Focus:,,"Three social networks in particular – Tumblr Pinterest and Instagram – each gained more than 10 million visitors over the course of the year in part by catering to a desire for more visually appealing content. comScore has called this phenomenon "the rise of the visual web." Of the three Tumblr had the largest audience at 30.8 million visitors (up 64 percent from the prior year) while Pinterest (up 284 percent to 28.9 million visitors) and Instagram (up 284 percent to 27.4 million visitors) both shared the same outsized growth rate." ,,The first graph above shows the shares for time spent on each site with Tumblr coming in second behind Facebook while the second shows the total unique visitor trend with Tumblr trending above both Pinterest and Instagram. ,You can download the full report at the link at the top of this post. ,,, , , , , , , , , , , , , , ,tumblr,tech, , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_miy1hnOJ5c1rcj6axo1_1280.png,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_miy1hnOJ5c1rcj6axo2_r1_1280.png, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
254,44421407156,2013-03-03 02:40:42 GMT,http://ifthisthenth-ey.tumblr.com/post/44421407156/overdriveinteractive-85-of-the-world-in-2017,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,overdriveinteractive:,85% of the world in 2017 will be covered by 3G mobile internet. If marketing had a 5 year plan learn what it would be & how to prepare:,http://bit.ly/WMmD8H, , , , , , , , , , , , , , , , , , , , , , ,tech, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mijahhphmR1rne08lo1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
